CODGEO,LIBGEO,LIBEPCI,DEP,REG
28077,La Chapelle-Fortin,CC des Forêts du Perche,28,24
28078,Chapelle-Guillaume,CC du Grand Châteaudun,28,24
28079,Chapelle-Royale,CC du Perche,28,24
28080,Charbonnières,CC du Perche,28,24
28081,Charonville,CC Entre Beauce et Perche,28,24
28082,Charpont,CA du Pays de Dreux,28,24
28084,Chartainvilliers,CA Chartres Métropole,28,24
28085,Chartres,CA Chartres Métropole,28,24
28086,Chassant,CC Terres de Perche,28,24
28087,Châtaincourt,CA du Pays de Dreux,28,24
28088,Châteaudun,CC du Grand Châteaudun,28,24
28089,Châteauneuf-en-Thymerais,CA du Pays de Dreux,28,24
28090,Les Châtelets,CA du Pays de Dreux,28,24
28091,Les Châtelliers-Notre-Dame,CC Entre Beauce et Perche,28,24
28092,Châtenay,CC des Portes Euréliennes d'Île-de-France,28,24
28094,Chaudon,CC des Portes Euréliennes d'Île-de-France,28,24
28095,Chauffours,CA Chartres Métropole,28,24
28096,La Chaussée-d'Ivry,CA du Pays de Dreux,28,24
28098,Cherisy,CA du Pays de Dreux,28,24
28099,Chuisnes,CC Entre Beauce et Perche,28,24
28100,Cintray,CA Chartres Métropole,28,24
28102,Clévilliers,CA Chartres Métropole,28,24
28103,Cloyes-les-Trois-Rivières,CC du Grand Châteaudun,28,24
28104,Coltainville,CA Chartres Métropole,28,24
28105,Combres,CC Terres de Perche,28,24
28106,Conie-Molitard,CC du Grand Châteaudun,28,24
28107,Corancez,CA Chartres Métropole,28,24
28108,Cormainville,CC Cœur de Beauce,28,24
28109,Les Corvées-les-Yys,CC Terres de Perche,28,24
28110,Le Coudray,CA Chartres Métropole,28,24
28111,Coudray-au-Perche,CC du Perche,28,24
28113,Coulombs,CC des Portes Euréliennes d'Île-de-France,28,24
28114,Courbehaye,CC Cœur de Beauce,28,24
28116,Courville-sur-Eure,CC Entre Beauce et Perche,28,24
28117,Crécy-Couvé,CA du Pays de Dreux,28,24
28118,Croisilles,CC des Portes Euréliennes d'Île-de-France,28,24
28119,La Croix-du-Perche,CC Terres de Perche,28,24
28120,Crucey-Villages,CA du Pays de Dreux,28,24
28121,Dambron,CC Cœur de Beauce,28,24
28122,Dammarie,CA Chartres Métropole,28,24
28123,Dampierre-sous-Brou,CC du Grand Châteaudun,28,24
28124,Dampierre-sur-Avre,CA du Pays de Dreux,28,24
28126,Dancy,CC du Bonnevalais,28,24
28127,Dangeau,CC du Bonnevalais,28,24
28128,Dangers,CA Chartres Métropole,28,24
28129,Denonville,CA Chartres Métropole,28,24
28130,Digny,CC des Forêts du Perche,28,24
28132,Donnemain-Saint-Mamès,CC du Grand Châteaudun,28,24
28134,Dreux,CA du Pays de Dreux,28,24
28135,Droue-sur-Drouette,CC des Portes Euréliennes d'Île-de-France,28,24
28136,Écluzelles,CA du Pays de Dreux,28,24
28137,Écrosnes,CC des Portes Euréliennes d'Île-de-France,28,24
28139,Épeautrolles,CC Entre Beauce et Perche,28,24
28140,Épernon,CC des Portes Euréliennes d'Île-de-France,28,24
28141,Ermenonville-la-Grande,CA Chartres Métropole,28,24
28142,Ermenonville-la-Petite,CC Entre Beauce et Perche,28,24
28143,Escorpain,CA du Pays de Dreux,28,24
28144,Les Étilleux,CC du Perche,28,24
28146,Faverolles,CC des Portes Euréliennes d'Île-de-France,28,24
28147,Favières,CA du Pays de Dreux,28,24
28148,Le Favril,CC Entre Beauce et Perche,28,24
28149,La Ferté-Vidame,CC des Forêts du Perche,28,24
28151,Fessanvilliers-Mattanvilliers,CA du Pays de Dreux,28,24
28153,Flacey,CC du Bonnevalais,28,24
28154,Fontaine-la-Guyon,CC Entre Beauce et Perche,28,24
28155,Fontaine-les-Ribouts,CA du Pays de Dreux,28,24
28156,Fontaine-Simon,CC Terres de Perche,28,24
28157,Fontenay-sur-Conie,CC Cœur de Beauce,28,24
28158,Fontenay-sur-Eure,CA Chartres Métropole,28,24
28159,La Framboisière,CC des Forêts du Perche,28,24
28160,Francourville,CA Chartres Métropole,28,24
28161,Frazé,CC Terres de Perche,28,24
28162,Fresnay-le-Comte,CA Chartres Métropole,28,24
28163,Fresnay-le-Gilmert,CA Chartres Métropole,28,24
28164,Fresnay-l'Évêque,CC Cœur de Beauce,28,24
28166,Friaize,CC Entre Beauce et Perche,28,24
28167,Fruncé,CC Entre Beauce et Perche,28,24
28168,Gallardon,CC des Portes Euréliennes d'Île-de-France,28,24
28169,Garancières-en-Beauce,CC Cœur de Beauce,28,24
28170,Garancières-en-Drouais,CA du Pays de Dreux,28,24
28171,Garnay,CA du Pays de Dreux,28,24
28172,Gas,CC des Portes Euréliennes d'Île-de-France,28,24
28173,Gasville-Oisème,CA Chartres Métropole,28,24
28175,La Gaudaine,CC du Perche,28,24
28176,Le Gault-Saint-Denis,CC du Bonnevalais,28,24
28177,Gellainville,CA Chartres Métropole,28,24
28178,Germainville,CA du Pays de Dreux,28,24
28180,Gilles,CA du Pays de Dreux,28,24
28182,Gohory,CC du Grand Châteaudun,28,24
28183,Gommerville,CC Cœur de Beauce,28,24
28184,Gouillons,CC Cœur de Beauce,28,24
28185,Goussainville,CC du Pays Houdanais (C.C.P.H.),28,24
28187,Guainville,CA du Pays de Dreux,28,24
28188,Le Gué-de-Longroi,CC des Portes Euréliennes d'Île-de-France,28,24
28189,Guilleville,CC Cœur de Beauce,28,24
28190,Guillonville,CC Cœur de Beauce,28,24
28191,Hanches,CC des Portes Euréliennes d'Île-de-France,28,24
28192,Happonvilliers,CC Terres de Perche,28,24
28193,Havelu,CC du Pays Houdanais (C.C.P.H.),28,24
28194,Houville-la-Branche,CA Chartres Métropole,28,24
28195,Houx,CA Chartres Métropole,28,24
28196,Illiers-Combray,CC Entre Beauce et Perche,28,24
28197,Intréville,CC Cœur de Beauce,28,24
28198,Jallans,CC du Grand Châteaudun,28,24
28199,Janville-en-Beauce,CC Cœur de Beauce,28,24
28200,Jaudrais,CC des Forêts du Perche,28,24
28201,Jouy,CA Chartres Métropole,28,24
28202,Lamblore,CC des Forêts du Perche,28,24
28203,Landelles,CC Entre Beauce et Perche,28,24
28206,Laons,CA du Pays de Dreux,28,24
28207,Léthuin,CC des Portes Euréliennes d'Île-de-France,28,24
28208,Levainville,CC des Portes Euréliennes d'Île-de-France,28,24
28209,Lèves,CA Chartres Métropole,28,24
28210,Levesville-la-Chenard,CC Cœur de Beauce,28,24
28211,Logron,CC du Grand Châteaudun,28,24
28212,Loigny-la-Bataille,CC Cœur de Beauce,28,24
28213,Lormaye,CC des Portes Euréliennes d'Île-de-France,28,24
28214,La Loupe,CC Terres de Perche,28,24
28215,Louville-la-Chenard,CC Cœur de Beauce,28,24
28216,Louvilliers-en-Drouais,CA du Pays de Dreux,28,24
28217,Louvilliers-lès-Perche,CC des Forêts du Perche,28,24
28218,Lucé,CA Chartres Métropole,28,24
28219,Luigny,CC du Perche,28,24
28220,Luisant,CA Chartres Métropole,28,24
28221,Lumeau,CC Cœur de Beauce,28,24
28222,Luplanté,CC Entre Beauce et Perche,28,24
28223,Luray,CA du Pays de Dreux,28,24
28225,Magny,CC Entre Beauce et Perche,28,24
28226,Maillebois,CA du Pays de Dreux,28,24
28227,Maintenon,CA Chartres Métropole,28,24
28229,Mainvilliers,CA Chartres Métropole,28,24
28230,Maisons,CC des Portes Euréliennes d'Île-de-France,28,24
28231,La Mancelière,CA du Pays de Dreux,28,24
28232,Manou,CC Terres de Perche,28,24
28233,Marboué,CC du Grand Châteaudun,28,24
28234,Marchéville,CC Entre Beauce et Perche,28,24
28235,Marchezais,CA du Pays de Dreux,28,24
28236,Arcisses,CC du Perche,28,24
28237,Marolles-les-Buis,CC Terres de Perche,28,24
28239,Marville-Moutiers-Brûlé,CA du Pays de Dreux,28,24
28240,Meaucé,CC Terres de Perche,28,24
28242,Méréglise,CC Entre Beauce et Perche,28,24
28243,Mérouville,CC Cœur de Beauce,28,24
28245,Meslay-le-Grenet,CA Chartres Métropole,28,24
28246,Meslay-le-Vidame,CA Chartres Métropole,28,24
28247,Le Mesnil-Simon,CA du Pays de Dreux,28,24
28248,Le Mesnil-Thomas,CC des Forêts du Perche,28,24
28249,Mévoisins,CC des Portes Euréliennes d'Île-de-France,28,24
28251,Mézières-en-Drouais,CA du Pays de Dreux,28,24
28252,Miermaigne,CC du Perche,28,24
28253,Mignières,CA Chartres Métropole,28,24
28254,Mittainvilliers-Vérigny,CA Chartres Métropole,28,24
28255,Moinville-la-Jeulin,CA Chartres Métropole,28,24
28256,Moléans,CC du Grand Châteaudun,28,24
28257,Mondonville-Saint-Jean,CC des Portes Euréliennes d'Île-de-France,28,24
28259,Montboissier,CC du Bonnevalais,28,24
28260,Montharville,CC du Bonnevalais,28,24
28261,Montigny-le-Chartif,CC Entre Beauce et Perche,28,24
28263,Montigny-sur-Avre,CC Interco Normandie Sud Eure,28,24
28264,Montireau,CC Terres de Perche,28,24
28265,Montlandon,CC Terres de Perche,28,24
28267,Montreuil,CA du Pays de Dreux,28,24
28268,Morainville,CC des Portes Euréliennes d'Île-de-France,28,24
28269,Morancez,CA Chartres Métropole,28,24
28270,Moriers,CC du Bonnevalais,28,24
28271,Morvilliers,CC des Forêts du Perche,28,24
28272,Mottereau,CC Entre Beauce et Perche,28,24
28273,Moulhard,CC du Grand Châteaudun,28,24
28274,Moutiers,CC Cœur de Beauce,28,24
28275,Néron,CC des Portes Euréliennes d'Île-de-France,28,24
28276,Neuvy-en-Beauce,CC Cœur de Beauce,28,24
28277,Neuvy-en-Dunois,CC du Bonnevalais,28,24
28278,Nogent-le-Phaye,CA Chartres Métropole,28,24
28279,Nogent-le-Roi,CC des Portes Euréliennes d'Île-de-France,28,24
28280,Nogent-le-Rotrou,CC du Perche,28,24
28281,Nogent-sur-Eure,CA Chartres Métropole,28,24
28282,Nonvilliers-Grandhoux,CC Terres de Perche,28,24
28283,Nottonville,CC Cœur de Beauce,28,24
28284,Oinville-Saint-Liphard,CC Cœur de Beauce,28,24
28285,Oinville-sous-Auneau,CA Chartres Métropole,28,24
28286,Ollé,CA Chartres Métropole,28,24
28287,Orgères-en-Beauce,CC Cœur de Beauce,28,24
28289,Ormoy,CA du Pays de Dreux,28,24
28290,Orrouer,CC Entre Beauce et Perche,28,24
28291,Ouarville,CC Cœur de Beauce,28,24
28292,Ouerre,CA du Pays de Dreux,28,24
28293,Oulins,CA du Pays de Dreux,28,24
28294,Oysonville,CC Cœur de Beauce,28,24
28296,Péronville,CC Cœur de Beauce,28,24
28298,Pierres,CC des Portes Euréliennes d'Île-de-France,28,24
28299,Les Pinthières,CC des Portes Euréliennes d'Île-de-France,28,24
28300,Poinville,CC Cœur de Beauce,28,24
28301,Poisvilliers,CA Chartres Métropole,28,24
28302,Pontgouin,CC Entre Beauce et Perche,28,24
28303,Poupry,CC Cœur de Beauce,28,24
28304,Prasville,CC Cœur de Beauce,28,24
28305,Pré-Saint-Évroult,CC du Bonnevalais,28,24
28306,Pré-Saint-Martin,CC du Bonnevalais,28,24
28308,Prudemanche,CA du Pays de Dreux,28,24
28309,Prunay-le-Gillon,CA Chartres Métropole,28,24
28310,La Puisaye,CC des Forêts du Perche,28,24
28312,Puiseux,CA du Pays de Dreux,28,24
28313,Réclainville,CC Cœur de Beauce,28,24
28314,Les Ressuintes,CC des Forêts du Perche,28,24
28315,Revercourt,CA du Pays de Dreux,28,24
28316,Rohaire,CC des Forêts du Perche,28,24
28317,Roinville,CA Chartres Métropole,28,24
28319,Rouvray-Saint-Denis,CC Cœur de Beauce,28,24
28321,Rouvres,CA du Pays de Dreux,28,24
28322,Rueil-la-Gadelière,CA du Pays de Dreux,28,24
28323,Saint-Ange-et-Torçay,CA du Pays de Dreux,28,24
28324,Saint-Arnoult-des-Bois,CC Entre Beauce et Perche,28,24
28325,Saint-Aubin-des-Bois,CA Chartres Métropole,28,24
28326,Saint-Avit-les-Guespières,CC Entre Beauce et Perche,28,24
28327,Saint-Bomer,CC du Perche,28,24
28329,Saint-Christophe,CC du Grand Châteaudun,28,24
28330,Villemaury,CC du Grand Châteaudun,28,24
28331,Saintigny,CC Terres de Perche,28,24
28332,Sainte-Gemme-Moronval,CA du Pays de Dreux,28,24
28333,Saint-Denis-des-Puits,CC Entre Beauce et Perche,28,24
28334,Saint-Denis-Lanneray,CC du Grand Châteaudun,28,24
28335,Saint-Éliph,CC Terres de Perche,28,24
28336,Saint-Éman,CC Entre Beauce et Perche,28,24
28337,Saint-Georges-sur-Eure,CA Chartres Métropole,28,24
28339,Saint-Germain-le-Gaillard,CC Entre Beauce et Perche,28,24
28341,Saint-Jean-de-Rebervilliers,CA du Pays de Dreux,28,24
28342,Saint-Jean-Pierre-Fixte,CC du Perche,28,24
28343,Saint-Laurent-la-Gâtine,CC des Portes Euréliennes d'Île-de-France,28,24
28344,Saint-Léger-des-Aubées,CA Chartres Métropole,28,24
28346,Saint-Lubin-de-Cravant,CA du Pays de Dreux,28,24
28347,Saint-Lubin-de-la-Haye,CC du Pays Houdanais (C.C.P.H.),28,24
28348,Saint-Lubin-des-Joncherets,CA du Pays de Dreux,28,24
28349,Saint-Lucien,CC des Portes Euréliennes d'Île-de-France,28,24
28350,Saint-Luperce,CC Entre Beauce et Perche,28,24
28351,Saint-Maixme-Hauterive,CA du Pays de Dreux,28,24
28352,Saint-Martin-de-Nigelles,CC des Portes Euréliennes d'Île-de-France,28,24
28353,Saint-Maur-sur-le-Loir,CC du Bonnevalais,28,24
28354,Saint-Maurice-Saint-Germain,CC Terres de Perche,28,24
28355,Saint-Ouen-Marchefroy,CA du Pays de Dreux,28,24
28357,Saint-Piat,CC des Portes Euréliennes d'Île-de-France,28,24
28358,Saint-Prest,CA Chartres Métropole,28,24
28359,Saint-Rémy-sur-Avre,CA du Pays de Dreux,28,24
28360,Saint-Sauveur-Marville,CA du Pays de Dreux,28,24
28362,Saint-Victor-de-Buthon,CC Terres de Perche,28,24
28363,Sainville,CC Cœur de Beauce,28,24
28364,Sancheville,CC du Bonnevalais,28,24
28365,Sandarville,CA Chartres Métropole,28,24
28366,Santeuil,CA Chartres Métropole,28,24
28367,Santilly,CC Cœur de Beauce,28,24
28368,La Saucelle,CC des Forêts du Perche,28,24
28369,Saulnières,CA du Pays de Dreux,28,24
28370,Saumeray,CC du Bonnevalais,28,24
28371,Saussay,CA du Pays de Dreux,28,24
28372,Senantes,CC des Portes Euréliennes d'Île-de-France,28,24
28373,Senonches,CC des Forêts du Perche,28,24
28374,Serazereux,CA du Pays de Dreux,28,24
28375,Serville,CA du Pays de Dreux,28,24
28377,Sorel-Moussel,CA du Pays de Dreux,28,24
28378,Souancé-au-Perche,CC du Perche,28,24
28379,Soulaires,CC des Portes Euréliennes d'Île-de-France,28,24
28380,Sours,CA Chartres Métropole,28,24
28382,Terminiers,CC Cœur de Beauce,28,24
28383,Theuville,CA Chartres Métropole,28,24
28385,Le Thieulin,CC Entre Beauce et Perche,28,24
28386,Thimert-Gâtelles,CA du Pays de Dreux,28,24
28387,Thiron-Gardais,CC Terres de Perche,28,24
28388,Thivars,CA Chartres Métropole,28,24
28389,Thiville,CC du Grand Châteaudun,28,24
28390,Tillay-le-Péneux,CC Cœur de Beauce,28,24
28391,Toury,CC Cœur de Beauce,28,24
28392,Trancrainville,CC Cœur de Beauce,28,24
28393,Tremblay-les-Villages,CA du Pays de Dreux,28,24
28394,Tréon,CA du Pays de Dreux,28,24
28395,Trizay-Coutretot-Saint-Serge,CC du Perche,28,24
28396,Trizay-lès-Bonneval,CC du Bonnevalais,28,24
28397,Umpeau,CA Chartres Métropole,28,24
28398,Unverre,CC du Grand Châteaudun,28,24
28400,Varize,CC Cœur de Beauce,28,24
28401,Vaupillon,CC Terres de Perche,28,24
28403,Ver-lès-Chartres,CA Chartres Métropole,28,24
28404,Vernouillet,CA du Pays de Dreux,28,24
28405,Vert-en-Drouais,CA du Pays de Dreux,28,24
28406,Éole-en-Beauce,CC Cœur de Beauce,28,24
28407,Vichères,CC du Perche,28,24
28408,Vierville,CC des Portes Euréliennes d'Île-de-France,28,24
28409,Vieuvicq,CC Entre Beauce et Perche,28,24
28410,Villampuy,CC du Grand Châteaudun,28,24
28411,Villars,CC Cœur de Beauce,28,24
28414,Villebon,CC Entre Beauce et Perche,28,24
28415,Villemeux-sur-Eure,CA du Pays de Dreux,28,24
28417,Villiers-le-Morhier,CC des Portes Euréliennes d'Île-de-France,28,24
28418,Villiers-Saint-Orien,CC du Bonnevalais,28,24
28419,Vitray-en-Beauce,CA Chartres Métropole,28,24
28421,Voise,CA Chartres Métropole,28,24
28422,Les Villages Vovéens,CC Cœur de Beauce,28,24
28423,Yermenonville,CC des Portes Euréliennes d'Île-de-France,28,24
28424,Yèvres,CC du Grand Châteaudun,28,24
28425,Ymeray,CC des Portes Euréliennes d'Île-de-France,28,24
28426,Ymonville,CC Cœur de Beauce,28,24
29001,Argol,CC Presqu'île de Crozon-Aulne maritime,29,53
29002,Arzano,CA Quimperlé Communauté,29,53
29003,Audierne,CC Cap Sizun - Pointe du Raz,29,53
29004,Bannalec,CA Quimperlé Communauté,29,53
29005,Baye,CA Quimperlé Communauté,29,53
29006,Bénodet,CC du Pays Fouesnantais,29,53
29007,Berrien,CC Monts d'Arrée Communauté,29,53
29008,Beuzec-Cap-Sizun,CC Cap Sizun - Pointe du Raz,29,53
29010,Bodilis,CC du Pays de Landivisiau,29,53
29011,Bohars,Brest Métropole,29,53
29012,Bolazec,CC Monts d'Arrée Communauté,29,53
29013,Botmeur,CC Monts d'Arrée Communauté,29,53
29014,Botsorhel,CA Morlaix Communauté,29,53
29015,Bourg-Blanc,CC du Pays des Abers,29,53
29016,Brasparts,CC Monts d'Arrée Communauté,29,53
29017,Brélès,CC du Pays d'Iroise,29,53
29018,Brennilis,CC Monts d'Arrée Communauté,29,53
29019,Brest,Brest Métropole,29,53
29020,Briec,CA Quimper Bretagne Occidentale,29,53
29021,Plounéour-Brignogan-plages,CC Communauté Lesneven Côte des Légendes,29,53
29022,Camaret-sur-Mer,CC Presqu'île de Crozon-Aulne maritime,29,53
29023,Carantec,CA Morlaix Communauté,29,53
29024,Carhaix-Plouguer,CC Poher communauté,29,53
29025,Cast,CC Pleyben-Châteaulin-Porzay,29,53
29026,Châteaulin,CC Pleyben-Châteaulin-Porzay,29,53
29027,Châteauneuf-du-Faou,CC de Haute-Cornouaille,29,53
29028,Cléden-Cap-Sizun,CC Cap Sizun - Pointe du Raz,29,53
29029,Cléden-Poher,CC Poher communauté,29,53
29030,Cléder,CC Haut-Léon Communauté,29,53
29031,Clohars-Carnoët,CA Quimperlé Communauté,29,53
29032,Clohars-Fouesnant,CC du Pays Fouesnantais,29,53
29033,Le Cloître-Pleyben,CC Pleyben-Châteaulin-Porzay,29,53
29034,Le Cloître-Saint-Thégonnec,CA Morlaix Communauté,29,53
29035,Coat-Méal,CC du Pays des Abers,29,53
29036,Collorec,CC de Haute-Cornouaille,29,53
29037,Combrit,CC du Pays Bigouden Sud,29,53
29038,Commana,CC du Pays de Landivisiau,29,53
29039,Concarneau,CA Concarneau Cornouaille Agglomération,29,53
29040,Le Conquet,CC du Pays d'Iroise,29,53
29041,Coray,CC de Haute-Cornouaille,29,53
29042,Crozon,CC Presqu'île de Crozon-Aulne maritime,29,53
29043,Daoulas,CC du Pays de Landerneau-Daoulas,29,53
29044,Dinéault,CC Pleyben-Châteaulin-Porzay,29,53
29045,Dirinon,CC du Pays de Landerneau-Daoulas,29,53
29046,Douarnenez,CC Douarnenez Communauté,29,53
29047,Le Drennec,CC du Pays des Abers,29,53
29048,Edern,CA Quimper Bretagne Occidentale,29,53
29049,Elliant,CA Concarneau Cornouaille Agglomération,29,53
29051,Ergué-Gabéric,CA Quimper Bretagne Occidentale,29,53
29053,Le Faou,CC Presqu'île de Crozon-Aulne maritime,29,53
29054,La Feuillée,CC Monts d'Arrée Communauté,29,53
29055,Le Folgoët,CC Communauté Lesneven Côte des Légendes,29,53
29056,La Forest-Landerneau,CC du Pays de Landerneau-Daoulas,29,53
29057,La Forêt-Fouesnant,CC du Pays Fouesnantais,29,53
29058,Fouesnant,CC du Pays Fouesnantais,29,53
29059,Garlan,CA Morlaix Communauté,29,53
29060,Gouesnach,CC du Pays Fouesnantais,29,53
29061,Gouesnou,Brest Métropole,29,53
29062,Gouézec,CC Pleyben-Châteaulin-Porzay,29,53
29063,Goulien,CC Cap Sizun - Pointe du Raz,29,53
29064,Goulven,CC Communauté Lesneven Côte des Légendes,29,53
29065,Gourlizon,CC du Haut Pays Bigouden,29,53
29066,Guengat,CA Quimper Bretagne Occidentale,29,53
29067,Guerlesquin,CA Morlaix Communauté,29,53
29068,Guiclan,CC du Pays de Landivisiau,29,53
29069,Guilers,Brest Métropole,29,53
29070,Guiler-sur-Goyen,CC du Haut Pays Bigouden,29,53
29071,Guilligomarc'h,CA Quimperlé Communauté,29,53
29072,Guilvinec,CC du Pays Bigouden Sud,29,53
29073,Guimaëc,CA Morlaix Communauté,29,53
29074,Guimiliau,CC du Pays de Landivisiau,29,53
29075,Guipavas,Brest Métropole,29,53
29076,Milizac-Guipronvel,CC du Pays d'Iroise,29,53
29077,Guissény,CC Communauté Lesneven Côte des Légendes,29,53
29078,Hanvec,CC du Pays de Landerneau-Daoulas,29,53
29079,Henvic,CA Morlaix Communauté,29,53
29080,Hôpital-Camfrout,CC du Pays de Landerneau-Daoulas,29,53
29081,Huelgoat,CC Monts d'Arrée Communauté,29,53
29082,Île-de-Batz,CC Haut-Léon Communauté,29,53
29083,Île-de-Sein,Sans objet,29,53
29084,Île-Molène,CC du Pays d'Iroise,29,53
29085,Île-Tudy,CC du Pays Bigouden Sud,29,53
29086,Irvillac,CC du Pays de Landerneau-Daoulas,29,53
29087,Le Juch,CC Douarnenez Communauté,29,53
29089,Kergloff,CC Poher communauté,29,53
29090,Kerlaz,CC Douarnenez Communauté,29,53
29091,Kerlouan,CC Communauté Lesneven Côte des Légendes,29,53
29093,Kernilis,CC Communauté Lesneven Côte des Légendes,29,53
29094,Kernouës,CC Communauté Lesneven Côte des Légendes,29,53
29095,Kersaint-Plabennec,CC du Pays des Abers,29,53
29097,Lampaul-Guimiliau,CC du Pays de Landivisiau,29,53
29098,Lampaul-Plouarzel,CC du Pays d'Iroise,29,53
29099,Lampaul-Ploudalmézeau,CC du Pays d'Iroise,29,53
29100,Lanarvily,CC Communauté Lesneven Côte des Légendes,29,53
29101,Landéda,CC du Pays des Abers,29,53
29102,Landeleau,CC de Haute-Cornouaille,29,53
29103,Landerneau,CC du Pays de Landerneau-Daoulas,29,53
29104,Landévennec,CC Presqu'île de Crozon-Aulne maritime,29,53
29105,Landivisiau,CC du Pays de Landivisiau,29,53
29106,Landrévarzec,CA Quimper Bretagne Occidentale,29,53
29107,Landudal,CA Quimper Bretagne Occidentale,29,53
29108,Landudec,CC du Haut Pays Bigouden,29,53
29109,Landunvez,CC du Pays d'Iroise,29,53
29110,Langolen,CA Quimper Bretagne Occidentale,29,53
29111,Lanhouarneau,CC Haut-Léon Communauté,29,53
29112,Lanildut,CC du Pays d'Iroise,29,53
29113,Lanmeur,CA Morlaix Communauté,29,53
29114,Lannéanou,CA Morlaix Communauté,29,53
29115,Lannédern,CC Pleyben-Châteaulin-Porzay,29,53
29116,Lanneuffret,CC du Pays de Landerneau-Daoulas,29,53
29117,Lannilis,CC du Pays des Abers,29,53
29119,Lanrivoaré,CC du Pays d'Iroise,29,53
29120,Lanvéoc,CC Presqu'île de Crozon-Aulne maritime,29,53
29122,Laz,CC de Haute-Cornouaille,29,53
29123,Lennon,CC Pleyben-Châteaulin-Porzay,29,53
29124,Lesneven,CC Communauté Lesneven Côte des Légendes,29,53
29125,Leuhan,CC de Haute-Cornouaille,29,53
29126,Loc-Brévalaire,CC du Pays des Abers,29,53
29128,Loc-Eguiner,CC du Pays de Landivisiau,29,53
29130,Locmaria-Plouzané,CC du Pays d'Iroise,29,53
